3891,4303
2982,2516,1
2982,2555,1
2982,2558,3
2982,2603,1
2982,2606,1
2982,2722,1
2982,2823,3
2982,3552,2
2982,3699,2
2982,4016,3
2982,4159,1
2982,4179,2
2983,2,2
2983,251,1
2983,280,1
2983,473,1
2983,495,1
2983,587,1
2983,709,1
2983,760,1
2983,903,2
2983,1320,2
2983,1325,1
2983,1394,1
2983,1680,1
2983,1771,1
2983,1855,3
2983,2109,2
2983,2233,1
2983,2287,1
2983,2516,1
2983,2645,1
2983,2659,2
2983,2715,1
2983,2815,1
2983,2847,1
2983,2850,4
2983,2958,1
2983,3465,1
2983,3528,1
2983,3607,1
2983,3765,1
2983,3852,1
2983,4136,1
2983,4238,1
2984,83,1
2984,164,1
2984,256,1
2984,275,1
2984,377,3
2984,448,1
2984,603,1
2984,890,1
2984,917,1
2984,1320,3
2984,1567,1
2984,1697,1
2984,1780,1
2984,1886,1
2984,1908,1
2984,2250,1
2984,2576,1
2984,2697,1
2984,2962,3
2984,3237,3
2984,3795,1
2984,3934,1
2984,3948,1
2984,4160,1
2985,63,1
2985,143,1
2985,233,1
2985,255,1
2985,318,1
2985,319,3
2985,360,1
2985,442,1
2985,515,1
2985,703,1
2985,805,1
2985,892,1
2985,957,1
2985,1107,1
2985,1141,1
2985,1199,1
2985,1260,1
2985,1372,3
2985,1497,1
2985,1512,1
2985,1733,1
2985,1755,1
2985,2035,1
2985,2063,1
2985,2139,1
2985,2220,1
2985,2264,1
2985,2345,1
2985,2385,1
2985,2560,1
2985,2823,1
2985,2847,3
2985,2887,1
2985,2922,1
2985,2923,1
2985,3078,1
2985,3191,1
2985,3222,4
2985,3229,1
2985,3607,1
2985,3704,1
2985,3765,1
2985,3858,1
2985,3930,2
2985,4004,1
2985,4229,3
2986,2,1
2986,138,3
2986,142,2
2986,195,1
2986,241,1
2986,255,1
2986,257,4
2986,258,4
2986,275,1
2986,318,1
2986,324,1
2986,468,1
2986,473,1
2986,610,1
2986,739,1
2986,927,1
2986,1161,1
2986,1199,1
2986,1259,1
2986,1269,1
2986,1304,3
2986,1390,4
2986,1680,2
2986,1739,2
2986,1755,1
2986,1780,1
2986,1796,1
2986,1998,1
2986,2123,1
2986,2250,1
2986,2291,1
2986,2503,1
2986,2557,4
2986,2629,1
2986,2659,4
2986,2767,1
2986,2851,1
2986,2932,1
2986,3191,1
2986,3221,1
2986,3361,1
2986,3403,2
2986,3423,1
2986,3736,1
2986,3814,1
2986,4080,1
2986,4106,1
2986,4172,1
2986,4283,1
2987,26,1
2987,85,1
2987,135,1
2987,182,1
2987,251,2
2987,255,1
2987,318,1
2987,343,1
2987,472,1
2987,473,1
2987,479,3
2987,607,1
2987,610,1
2987,664,1
2987,841,1
2987,964,1
2987,1199,2
2987,1306,1
2987,1373,3
2987,1859,1
2987,1904,1
2987,1914,1
2987,2029,1
2987,2052,1
2987,2109,1
2987,2110,1
2987,2145,1
2987,2245,1
2987,2279,1
2987,2298,1
2987,2338,1
2987,2365,2
2987,2385,2
2987,2440,1
2987,2576,1
2987,2645,1
2987,2704,1
2987,2734,2
2987,2768,1
2987,2840,1
2987,2923,1
2987,2978,1
2987,3034,1
2987,3237,1
2987,3303,1
2987,3344,1
2987,3483,4
2987,3507,1
2987,3605,1
2987,3650,1
2987,3672,1
2987,3699,3
2987,3851,1
2987,3876,1
2987,4060,1
2987,4093,1
2987,4207,1
2988,138,10
2988,155,6
2988,253,1
2988,255,5
2988,256,1
2988,275,1
2988,315,1
2988,319,1
2988,355,1
2988,377,3
2988,482,1
2988,528,1
2988,533,1
2988,576,2
2988,581,1
2988,604,1
2988,671,3
2988,694,2
2988,727,5
2988,873,3
2988,892,1
2988,930,2
2988,932,1
2988,970,1
2988,1001,1
2988,1067,1
2988,1165,1
2988,1199,6
2988,1254,1
2988,1280,1
2988,1487,1
2988,1517,1
2988,1530,2
2988,1745,1
2988,1809,3
2988,1846,1
2988,1852,1
2988,1891,1
2988,1908,1
2988,1979,1
2988,2030,1
2988,2036,3
2988,2070,1
2988,2087,1
2988,2119,1
2988,2249,2
2988,2250,1
2988,2340,2
2988,2391,1
2988,2576,4
2988,2659,1
2988,2676,1
2988,2734,6
2988,2834,2
2988,2920,1
2988,2922,1
2988,2923,1
2988,2991,3
2988,3063,1
2988,3073,2
2988,3127,1
2988,3182,1
2988,3226,1
2988,3290,3
2988,3295,2
2988,3297,1
2988,3436,1
2988,3467,1
2988,3543,2
2988,3545,1
2988,3702,1
2988,3720,1
2988,3800,2
2988,4087,2
2988,4098,2
2988,4137,1
2988,4198,2
2988,4214,1
2988,4252,1
2989,0,1
2989,4,1
2989,61,1
2989,142,1
2989,158,1
2989,233,1
2989,238,2
2989,251,1
2989,254,1
2989,273,6
2989,284,1
2989,319,1
2989,455,2
2989,473,2
2989,477,2
2989,495,1
2989,576,1
2989,607,1
2989,637,1
2989,680,1
2989,747,1
2989,748,1
2989,760,1
2989,805,1
2989,842,1
2989,890,1
2989,963,1
2989,1035,1
2989,1187,1
2989,1282,1
2989,1293,1
2989,1298,1
2989,1320,3
2989,1359,1
2989,1372,1
2989,1381,1
2989,1394,1
2989,1487,1
2989,1510,1
2989,1692,1
2989,1698,1
2989,1747,1
2989,1779,1
2989,1836,1
2989,2064,1
2989,2139,1
2989,2196,1
2989,2220,1
2989,2383,1
2989,2516,1
2989,2596,1
2989,2659,6
2989,2691,1
2989,2823,1
2989,2847,3
2989,2940,1
2989,2975,1
2989,3065,1
2989,3127,1
2989,3131,1
2989,3199,1
2989,3303,1
2989,3372,1
2989,3445,1
2989,3446,1
2989,3672,1
2989,3685,1
2989,3814,1
2989,3945,1
2989,4005,1
2989,4079,1
2989,4148,1
2989,4178,1
2989,4227,1
2989,4241,1
2989,4300,1
2990,2,2
2990,64,1
2990,155,1
2990,173,1
2990,186,1
2990,220,1
2990,272,1
2990,274,1
2990,319,2
2990,324,1
2990,326,1
2990,339,1
2990,364,1
2990,414,1
2990,419,1
2990,439,1
2990,471,1
2990,473,1
2990,484,1
2990,569,2
2990,587,1
2990,589,1
2990,639,1
2990,672,1
2990,697,1
2990,762,1
2990,805,3
2990,849,1
2990,877,1
2990,903,3
2990,939,1
2990,978,2
2990,1001,1
2990,1003,1
2990,1007,1
2990,1061,1
2990,1141,1
2990,1161,1
2990,1232,1
2990,1304,2
2990,1345,1
2990,1372,2
2990,1439,1
2990,1487,1
2990,1620,1
2990,1698,1
2990,1710,1
2990,1891,1
2990,1914,3
2990,1996,1
2990,2018,2
2990,2109,2
2990,2139,2
2990,2153,1
2990,2258,1
2990,2474,1
2990,2516,1
2990,2523,3
2990,2586,1
2990,2630,2
2990,2659,4
2990,2725,1
2990,2734,1
2990,2735,1
2990,2767,2
2990,2786,1
2990,2820,1
2990,2823,2
2990,2842,1
2990,2847,3
2990,2903,2
2990,2923,2
2990,2973,1
2990,2987,1
2990,3000,1
2990,3072,1
2990,3150,1
2990,3222,5
2990,3257,5
2990,3270,1
2990,3446,1
2990,3530,1
2990,3555,5
2990,3563,1
2990,3586,1
2990,3587,1
2990,3704,1
2990,3800,1
2990,3822,1
2990,3858,2
2990,3869,1
2990,3879,1
2990,3966,1
2990,3984,1
2990,4005,1
2990,4060,2
2990,4133,1
2990,4167,1
2990,4179,1
2990,4210,2
2990,4224,1
2991,155,1
2991,220,1
2991,254,1
2991,255,1
2991,257,1
2991,273,8
2991,274,1
2991,275,1
2991,277,2
2991,319,2
2991,343,1
2991,446,2
2991,455,2
2991,473,1
2991,482,1
2991,551,1
2991,578,2
2991,704,1
2991,805,1
2991,1199,1
2991,1230,1
2991,1304,2
2991,1372,2
2991,1446,1
2991,1487,1
2991,1582,1
2991,1669,2
2991,1891,1
2991,2109,2
2991,2110,1
2991,2131,1
2991,2159,2
2991,2167,1
2991,2182,1
2991,2213,1
2991,2220,3
2991,2249,1
2991,2250,1
2991,2378,4
2991,2500,2
2991,2551,1
2991,2603,1
2991,2659,6
2991,2697,1
2991,2820,5
2991,2823,2
2991,2847,3
2991,2923,1
2991,2955,1
2991,2988,1
2991,3070,1
2991,3178,1
2991,3270,2
2991,3313,3
2991,3466,2
2991,3528,2
2991,3610,2
2991,3620,1
2991,3625,1
2991,3672,1
2991,3736,2
2991,3814,1
2991,3867,1
2991,3879,2
2991,3966,1
2991,4117,2
2991,4159,1
2992,186,8
2992,211,1
2992,220,1
2992,265,1
2992,273,13
2992,319,5
2992,326,1
2992,328,1
2992,473,2
2992,495,3
2992,498,7
2992,607,1
2992,671,3
2992,704,3
2992,750,4
2992,805,5
2992,840,3
2992,882,3
2992,957,1
2992,1076,2
2992,1131,1
2992,1146,5
2992,1335,1
2992,1372,1
2992,1381,2
2992,1405,1
2992,1483,1
2992,1512,1
2992,1582,3
2992,1803,3
2992,1886,1
2992,1891,1
2992,1914,4
2992,2109,2
2992,2110,3
2992,2139,1
2992,2162,1
2992,2163,2
2992,2255,1
2992,2258,1
2992,2450,8
2992,2474,2
2992,2480,1
2992,2516,2
2992,2659,12
2992,2786,1
2992,2823,5
2992,2847,2
2992,2918,2
2992,2923,4
2992,3270,2
2992,3388,2
2992,3399,1
2992,3411,1
2992,3442,2
2992,3528,1
2992,3530,2
2992,3545,1
2992,3558,1
2992,3610,2
2992,3685,1
2992,3753,1
2992,3800,1
2992,3822,2
2992,3866,1
2992,3946,3
2992,4060,3
2992,4145,1
2992,4196,1
2992,4220,1
2992,4227,7
2993,138,2
2993,185,1
2993,195,1
2993,261,1
2993,274,4
2993,275,1
2993,304,1
2993,337,1
2993,418,2
2993,477,1
2993,639,10
2993,656,1
2993,704,1
2993,761,1
2993,780,1
2993,862,1
2993,881,2
2993,890,1
2993,903,1
2993,1051,1
2993,1161,1
2993,1257,1
2993,1337,1
2993,1364,1
2993,1499,1
2993,1652,1
2993,1680,1
2993,1780,1
2993,1908,1
2993,1987,1
2993,2110,1
2993,2658,1
2993,2786,1
2993,2820,1
2993,2836,2
2993,2904,1
2993,2955,1
2993,3113,1
2993,3247,3
2993,3255,1
2993,3287,2
2993,3344,1
2993,3383,1
2993,3426,2
2993,3522,1
2993,3655,1
2993,3947,1
2993,3966,5
2993,4127,1
2993,4179,1
2993,4196,1
2993,4278,1
2994,29,1
2994,127,1
2994,153,1
2994,268,1
2994,293,4
2994,404,2
2994,455,1
2994,547,1
2994,639,1
2994,671,1
2994,703,2
2994,813,1
2994,840,3
2994,913,2
2994,927,1
2994,930,1
2994,1198,1
2994,1304,7
2994,1320,3
2994,1359,1
2994,1362,1
2994,1374,3
2994,1420,2
2994,1627,1
2994,1710,1
2994,1718,1
2994,1765,1
2994,2060,1
2994,2167,1
2994,2220,1
2994,2576,1
2994,2659,1
2994,2712,1
2994,2751,1
2994,2850,2
2994,2940,1
2994,2971,1
2994,2975,1
2994,3018,1
2994,3065,1
2994,3140,1
2994,3273,3
2994,3313,1
2994,3432,1
2994,3528,1
2994,3698,3
2994,3699,1
2994,3894,6
2994,3946,1
2994,3958,2
2994,4130,1
2994,4159,1
2994,4170,1
2995,60,1
2995,85,1
2995,185,1
2995,186,4
2995,192,1
2995,211,1
2995,212,1
2995,275,1
2995,308,8
2995,365,1
2995,383,1
2995,450,1
2995,473,1
2995,477,1
2995,482,1
2995,502,1
2995,578,1
2995,633,1
2995,762,1
2995,805,2
2995,837,2
2995,851,1
2995,1115,1
2995,1132,1
2995,1141,1
2995,1161,1
2995,1304,3
2995,1344,1
2995,1483,3
2995,1487,1
2995,1620,3
2995,1676,1
2995,1684,1
2995,1739,1
2995,1771,1
2995,1855,1
2995,1914,1
2995,1924,1
2995,1995,1
2995,2067,1
2995,2149,1
2995,2159,2
2995,2199,1
2995,2350,1
2995,2378,1
2995,2516,1
2995,2603,4
2995,2606,1
2995,2649,1
2995,2659,1
2995,2823,2
2995,2851,1
2995,3137,1
2995,3230,1
2995,3270,1
2995,3344,1
2995,3361,1
2995,3364,1
2995,3441,1
2995,3466,2
2995,3528,1
2995,3734,1
2995,3966,2
2995,4106,1
2995,4137,1
2995,4138,1
2995,4159,1
2995,4179,1
2995,4214,1
2996,83,1
2996,185,1
2996,274,2
2996,275,1
2996,293,1
2996,324,2
2996,446,1
2996,448,1
2996,450,3
2996,455,3
2996,569,1
2996,603,1
2996,607,2
2996,639,2
2996,747,1
2996,762,1
2996,805,7
2996,841,1
2996,1017,1
2996,1187,2
2996,1198,1
2996,1205,1
2996,1250,2
2996,1298,1
2996,1304,1
2996,1320,3
2996,1409,1
2996,1439,1
2996,1660,1
2996,1692,1
2996,1718,1
2996,1795,1
2996,1886,1
2996,1924,3
2996,1932,3
2996,2131,3
2996,2184,1
2996,2250,2
2996,2425,1
2996,2542,1
2996,2603,1
2996,2659,1
2996,2671,1
2996,2823,6
2996,2834,1
2996,2850,3
2996,2851,1
2996,3159,1
2996,3178,3
2996,3259,1
2996,3261,1
2996,3347,2
2996,3523,2
2996,3531,3
2996,4023,1
2996,4105,2
2996,4227,5
2997,2,2
2997,84,2
2997,138,4
2997,155,5
2997,185,1
2997,186,1
2997,220,1
2997,241,1
2997,257,1
2997,274,1
2997,275,1
2997,319,6
2997,326,7
2997,345,1
2997,377,1
2997,477,2
2997,498,1
2997,512,1
2997,628,1
2997,639,6
2997,660,1
2997,667,2
2997,671,5
2997,703,1
2997,711,2
2997,722,1
2997,743,2
2997,774,1
2997,903,3
2997,927,1
2997,930,3
2997,970,2
2997,978,2
2997,1007,2
2997,1035,10
2997,1141,1
2997,1146,1
2997,1230,1
2997,1269,3
2997,1325,1
2997,1335,2
2997,1362,1
2997,1396,1
2997,1466,1
2997,1487,1
2997,1502,1
2997,1544,2
2997,1620,1
2997,1665,1
2997,1711,1
2997,1718,1
2997,1771,1
2997,1803,4
2997,1924,2
2997,1995,1
2997,2013,2
2997,2036,1
2997,2067,1
2997,2110,2
2997,2139,5
2997,2145,1
2997,2213,1
2997,2250,2
2997,2324,1
2997,2378,2
2997,2516,1
2997,2519,1
2997,2520,1
2997,2576,4
2997,2589,1
2997,2645,1
2997,2659,3
2997,2691,1
2997,2697,1
2997,2721,1
2997,2731,1
2997,2775,1
2997,2820,1
2997,2847,3
2997,2893,1
2997,2907,1
2997,2955,1
2997,2986,3
2997,3100,2
2997,3120,1
2997,3167,1
2997,3220,2
2997,3276,1
2997,3290,2
2997,3321,2
2997,3388,3
2997,3453,1
2997,3666,1
2997,3692,1
2997,3698,2
2997,3783,4
2997,3823,1
2997,3832,1
2997,3854,1
2997,3923,1
2997,3992,1
2997,4128,1
2997,4141,1
2997,4252,1
2997,4300,2
2998,2,4
2998,220,1
2998,345,1
2998,607,1
2998,650,1
2998,704,4
2998,1272,1
2998,1304,3
2998,1487,1
2998,1780,2
2998,1803,4
2998,2126,1
2998,2250,1
2998,2324,1
2998,2391,1
2998,2501,1
2998,2659,2
2998,2778,1
2998,2810,1
2998,2851,2
2998,2986,1
2998,3017,2
2998,3625,1
2998,3776,1
2998,3955,1
2998,4072,2
2999,114,1
2999,185,1
2999,211,4
2999,326,1
2999,337,1
2999,347,1
2999,416,1
2999,473,3
2999,517,1
2999,547,2
2999,587,1
2999,842,1
2999,882,1
2999,978,1
2999,1035,1
2999,1231,1
2999,1337,1
2999,1373,2
2999,1432,1
2999,1439,1
2999,1472,1
2999,1530,1
2999,1556,1
2999,1691,1
2999,1697,1
2999,1698,2
2999,1780,1
2999,1789,1
2999,1829,1
2999,1849,6
2999,2198,1
2999,2350,1
2999,2392,1
2999,2459,1
2999,2712,1
2999,2768,1
2999,2779,1
2999,2823,1
2999,2831,7
2999,2954,1
2999,2978,1
2999,3019,4
2999,3063,1
2999,3127,1
2999,3159,1
2999,3180,1
2999,3238,1
2999,3344,2
2999,3388,1
2999,3477,4
2999,3506,2
2999,3533,1
2999,3574,1
2999,3655,2
2999,3789,1
2999,3841,1
2999,3842,1
2999,3851,2
2999,3888,1
2999,3966,1
2999,4038,1
3000,4,1
3000,61,1
3000,170,4
3000,251,1
3000,255,1
3000,327,1
3000,419,1
3000,446,2
3000,455,4
3000,498,3
3000,607,1
3000,704,1
3000,719,1
3000,752,1
3000,795,2
3000,866,2
3000,1141,1
3000,1199,3
3000,1320,2
3000,1359,2
3000,1364,1
3000,1544,1
3000,1680,1
3000,1698,1
3000,1781,1
3000,1807,3
3000,1823,1
3000,1876,2
3000,2003,1
3000,2159,3
3000,2233,1
3000,2659,4
3000,2704,1
3000,2829,1
3000,3018,1
3000,3159,2
3000,3178,1
3000,3270,3
3000,3300,1
3000,3351,1
3000,3363,1
3000,3423,1
3000,3466,3
3000,3629,1
3000,3734,3
3000,3800,1
3000,3966,1
3000,4093,2
3001,2,2
3001,25,1
3001,51,2
3001,74,1
3001,212,1
3001,220,1
3001,233,2
3001,319,3
3001,360,1
3001,399,1
3001,407,1
3001,455,5
3001,473,2
3001,482,1
3001,498,4
3001,536,1
3001,576,6
3001,587,3
3001,607,1
3001,664,2
3001,776,1
3001,890,1
3001,910,1
3001,993,2
3001,1061,1
3001,1092,2
3001,1146,3
3001,1182,1
3001,1198,1
3001,1199,1
3001,1304,1
3001,1320,2
3001,1335,2
3001,1364,1
3001,1372,5
3001,1373,1
3001,1561,1
3001,1583,1
3001,1684,1
3001,1698,2
3001,2089,1
3001,2109,1
3001,2110,2
3001,2480,1
3001,2534,1
3001,2659,7
3001,2667,1
3001,2725,4
3001,2851,1
3001,2923,6
3001,2970,1
3001,3018,2
3001,3090,1
3001,3096,1
3001,3159,4
3001,3178,3
3001,3259,1
3001,3313,2
3001,3423,3
3001,3530,1
3001,3555,1
3001,3605,2
3001,3640,5
3001,4106,2
3001,4141,1
3002,142,1
3002,185,1
3002,198,1
3002,220,8
3002,293,2
3002,319,3
3002,326,1
3002,338,1
3002,366,1
3002,439,2
3002,446,1
3002,482,1
3002,547,1
3002,587,1
3002,671,1
3002,704,2
3002,861,1
3002,887,1
3002,915,2
3002,970,2
3002,993,2
3002,1165,1
3002,1177,1
3002,1199,1
3002,1208,7
3002,1256,1
3002,1264,6
3002,1280,1
3002,1359,1
3002,1385,1
3002,1480,1
3002,1495,1
3002,1634,1
3002,1673,1
3002,1680,1
3002,1710,1
3002,1718,2
3002,1754,1
3002,1780,2
3002,1829,1
3002,2070,1
3002,2089,1
3002,2109,4
3002,2110,2
3002,2139,2
3002,2183,1
3002,2224,4
3002,2303,1
3002,2465,2
3002,2538,1
3002,2615,3
3002,2630,1
3002,2649,1
3002,2659,1
3002,2699,2
3002,2734,1
3002,2740,1
3002,2829,1
3002,2851,1
3002,2902,1
3002,2925,2
3002,3230,1
3002,3297,1
3002,3342,1
3002,3388,1
3002,3423,1
3002,3528,2
3002,3530,2
3002,3811,3
3002,3826,1
3002,3966,4
3002,4065,3
3002,4141,1
3002,4179,1
3002,4185,1
3002,4196,1
3003,47,1
3003,61,2
3003,137,1
3003,211,4
3003,390,1
3003,416,2
3003,446,2
3003,498,3
3003,509,1
3003,551,3
3003,676,1
3003,844,2
3003,910,1
3003,913,2
3003,957,1
3003,1045,1
3003,1092,2
3003,1162,2
3003,1304,4
3003,1316,1
3003,1319,1
3003,1335,1
3003,1337,1
3003,1364,5
3003,1409,7
3003,1434,1
3003,1483,2
3003,1512,2
3003,1548,4
3003,1567,1
3003,1582,1
3003,1698,3
3003,1818,2
3003,1825,1
3003,1859,1
3003,1861,10
3003,1876,1
3003,1932,1
3003,1979,1
3003,1987,1
3003,1993,1
3003,2110,1
3003,2139,1
3003,2144,1
3003,2182,1
3003,2213,1
3003,2220,3
3003,2347,1
3003,2350,1
3003,2519,1
3003,2606,1
3003,2628,2
3003,2649,1
3003,2725,2
3003,2731,1
3003,2915,1
3003,2923,5
3003,2925,1
3003,2936,1
3003,2979,1
3003,3072,2
3003,3169,15
3003,3222,5
3003,3270,3
3003,3313,3
3003,3346,2
3003,3373,1
3003,3408,2
3003,3446,1
3003,3695,1
3003,3704,1
3003,3707,1
3003,3800,3
3003,3833,2
3003,3843,1
3003,4106,1
3003,4130,3
3003,4220,3
3003,4222,6
3003,4283,1
3004,61,1
3004,142,1
3004,155,1
3004,211,6
3004,304,1
3004,319,2
3004,328,1
3004,345,1
3004,374,1
3004,607,1
3004,633,4
3004,671,2
3004,680,1
3004,777,3
3004,851,2
3004,895,1
3004,1230,1
3004,1265,1
3004,1304,1
3004,1316,2
3004,1405,1
3004,1620,3
3004,1680,1
3004,1739,1
3004,1859,1
3004,2139,1
3004,2232,1
3004,2460,2
3004,2516,1
3004,2523,3
3004,2544,1
3004,2621,1
3004,2637,1
3004,2828,1
3004,2847,4
3004,3169,2
3004,3245,1
3004,3346,1
3004,3361,1
3004,3362,2
3004,3408,1
3004,3497,2
3004,3624,1
3004,3941,2
3004,4130,1
3004,4220,1
3005,390,2
3005,450,2
3005,676,2
3005,762,2
3005,805,3
3005,1141,2
3005,1466,1
3005,1624,1
3005,2175,1
3005,2606,1
3005,2659,1
3005,2818,1
3005,2823,3
3005,2907,1
3005,3528,1
3005,3623,1
3005,3647,1
3005,4179,1
3006,220,1
3006,226,1
3006,320,1
3006,347,1
3006,377,3
3006,381,3
3006,390,1
3006,609,1
3006,676,2
3006,719,1
3006,805,2
3006,1161,1
3006,1186,1
3006,1280,1
3006,1372,1
3006,1839,1
3006,1914,2
3006,1972,1
3006,2111,1
3006,2632,1
3006,2676,1
3006,2697,1
3006,2820,1
3006,2823,2
3006,2922,3
3006,3229,1
3006,3607,1
3006,3695,2
3006,4249,1
3007,63,1
3007,179,1
3007,220,1
3007,319,1
3007,326,1
3007,411,1
3007,450,2
3007,549,1
3007,576,2
3007,639,2
3007,747,2
3007,813,1
3007,881,2
3007,892,1
3007,997,1
3007,1033,1
3007,1035,1
3007,1260,1
3007,1264,1
3007,1337,1
3007,1344,1
3007,1362,1
3007,1372,2
3007,1548,1
3007,1582,2
3007,1680,2
3007,1699,1
3007,1784,1
3007,1836,1
3007,2056,1
3007,2070,1
3007,2110,4
3007,2139,1
3007,2220,1
3007,2232,1
3007,2245,1
3007,2397,1
3007,2433,1
3007,2576,1
3007,2603,5
3007,2667,1
3007,2820,3
3007,2830,1
3007,2847,3
3007,2962,1
3007,2986,3
3007,2994,1
3007,3032,2
3007,3063,1
3007,3096,1
3007,3112,1
3007,3125,1
3007,3313,1
3007,3411,1
3007,3497,3
3007,3605,3
3007,3721,1
3007,3841,1
3007,3919,2
3007,3969,1
3007,3984,1
3007,4066,4
3007,4072,2
3007,4220,2
3007,4227,5
3007,4271,1
3007,4272,1
3008,61,1
3008,74,1
3008,137,1
3008,200,1
3008,211,1
3008,251,2
3008,366,1
3008,446,6
3008,469,1
3008,473,1
3008,477,1
3008,668,1
3008,750,1
3008,773,1
3008,839,2
3008,921,1
3008,964,2
3008,1030,1
3008,1161,1
3008,1172,1
3008,1304,2
3008,1322,3
3008,1373,1
3008,1374,1
3008,1475,1
3008,1544,1
3008,1547,1
3008,1586,1
3008,1601,1
3008,1698,4
3008,1718,1
3008,1741,1
3008,1753,1
3008,1756,1
3008,1780,2
3008,1859,2
3008,1882,2
3008,1954,1
3008,1963,3
3008,2030,1
3008,2054,1
3008,2056,14
3008,2063,1
3008,2074,1
3008,2109,1
3008,2127,1
3008,2150,1
3008,2182,1
3008,2232,1
3008,2311,1
3008,2345,1
3008,2346,1
3008,2385,1
3008,2435,1
3008,2503,1
3008,2534,2
3008,2576,1
3008,2589,1
3008,2647,1
3008,2665,1
3008,2676,2
3008,2682,1
3008,2746,1
3008,2820,2
3008,2849,2
3008,2889,1
3008,2942,1
3008,2978,4
3008,3118,2
3008,3130,1
3008,3238,1
3008,3241,1
3008,3270,1
3008,3285,1
3008,3417,1
3008,3428,1
3008,3446,2
3008,3489,1
3008,3493,1
3008,3497,1
3008,3625,1
3008,3638,1
3008,3644,1
3008,3823,1
3008,3851,1
3008,3858,1
3008,3867,1
3008,4055,1
3008,4087,4
3009,2,1
3009,61,1
3009,142,1
3009,212,1
3009,326,2
3009,374,2
3009,401,1
3009,473,1
3009,536,2
3009,587,2
3009,903,1
3009,1035,1
3009,1264,2
3009,1368,1
3009,2220,1
3009,2676,1
3009,2778,3
3009,2851,3
3009,3159,2
3009,3169,2
3009,3278,1
3009,3734,2
3009,3956,1
3009,4087,1
3009,4106,1
3009,4154,3
3010,25,1
3010,185,1
3010,211,2
3010,212,1
3010,220,1
3010,254,1
3010,306,1
3010,319,4
3010,326,3
3010,328,1
3010,374,2
3010,455,1
3010,498,1
3010,536,1
3010,587,3
3010,748,2
3010,750,4
3010,765,1
3010,838,2
3010,891,1
3010,941,3
3010,970,3
3010,1051,1
3010,1245,1
3010,1304,1
3010,1316,2
3010,1612,1
3010,1634,1
3010,1795,7
3010,1803,4
3010,1932,1
3010,2110,1
3010,2139,2
3010,2196,1
3010,2199,1
3010,2220,1
3010,2224,1
3010,2235,1
3010,2347,1
3010,2371,1
3010,2432,1
3010,2460,1
3010,2490,1
3010,2523,2
3010,2706,1
3010,2820,1
3010,3018,2
3010,3130,1
3010,3208,2
3010,3230,2
3010,3257,1
3010,3290,5
3010,3800,2
3010,4087,2
3010,4113,4
3011,25,1
3011,134,1
3011,182,1
3011,185,1
3011,186,1
3011,211,10
3011,212,1
3011,220,2
3011,235,1
3011,257,1
3011,272,1
3011,306,1
3011,319,7
3011,326,1
3011,328,2
3011,455,2
3011,497,1
3011,536,5
3011,547,4
3011,576,2
3011,639,1
3011,671,3
3011,765,1
3011,771,2
3011,805,2
3011,838,1
3011,881,1
3011,895,1
3011,957,1
3011,1130,1
3011,1141,1
3011,1198,6
3011,1212,1
3011,1230,1
3011,1304,1
3011,1313,1
3011,1405,2
3011,1534,1
3011,1612,1
3011,1636,1
3011,1680,1
3011,1685,1
3011,1710,2
3011,1791,2
3011,1795,6
3011,1803,5
3011,1805,1
3011,1924,1
3011,1925,1
3011,2013,1
3011,2046,1
3011,2109,1
3011,2110,1
3011,2139,4
3011,2220,2
3011,2323,1
3011,2347,3
3011,2379,1
3011,2450,1
3011,2516,1
3011,2523,2
3011,2659,3
3011,2697,1
3011,2718,1
3011,2722,1
3011,2823,2
3011,2923,1
3011,2925,1
3011,3011,1
3011,3017,2
3011,3018,1
3011,3159,4
3011,3178,1
3011,3245,4
3011,3464,1
3011,3480,1
3011,3506,1
3011,3574,1
3011,3704,1
3011,3844,1
3011,3855,3
3011,4087,2
3011,4170,1
3012,2,1
3012,4,1
3012,61,1
3012,142,1
3012,319,1
3012,374,4
3012,383,1
3012,463,1
3012,473,2
3012,552,3
3012,587,1
3012,628,1
3012,672,1
3012,827,2
3012,851,3
3012,882,1
3012,887,2
3012,890,2
3012,1035,8
3012,1092,2
3012,1304,1
3012,1316,2
3012,1334,1
3012,1345,1
3012,1359,1
3012,1364,2
3012,1374,1
3012,1697,2
3012,1771,1
3012,2220,3
3012,2249,2
3012,2325,1
3012,2523,3
3012,2558,1
3012,2659,1
3012,2682,2
3012,2778,1
3012,2805,1
3012,2807,1
3012,2828,1
3012,2851,2
3012,2918,2
3012,2925,1
3012,2932,1
3012,2957,1
3012,2962,1
3012,3018,1
3012,3159,1
3012,3245,3
3012,3287,1
3012,3297,3
3012,3466,1
3012,3586,1
3012,3646,1
3012,3674,1
3012,3695,1
3012,3734,5
3012,3736,1
3012,3758,2
3012,3792,1
3012,3814,1
3012,3977,1
3012,4106,2
3012,4154,5
3012,4172,1
3012,4241,1
3013,118,1
3013,142,1
3013,220,1
3013,251,1
3013,255,1
3013,274,2
3013,390,3
3013,446,1
3013,473,2
3013,482,1
3013,551,1
3013,553,1
3013,607,1
3013,676,4
3013,805,4
3013,849,1
3013,890,1
3013,891,1
3013,914,1
3013,1037,1
3013,1114,1
3013,1161,2
3013,1189,1
3013,1230,1
3013,1240,1
3013,1304,3
3013,1338,1
3013,1360,1
3013,1364,1
3013,1383,1
3013,1548,1
3013,1673,1
